NR_CERTIFICADO;DT_PROTOCOLO
1148596333112;2025-08-25
1148596353117;2025-08-14
1148596363114;2025-08-20
1148596383111;2025-08-14
1148596393117;2025-08-14
1148596423114;2025-08-14
1148596433117;2025-08-14
1148596473114;2025-08-14
1148596493117;2025-08-14
1148596513114;2025-08-14
1148596563114;2025-08-14
1148596573117;2025-08-14
1148596593114;2025-08-14
1148596613111;2025-08-15
1148596613108;2025-08-15
1148596693109;2025-08-14
1148596733117;2025-08-15
1148596733109;2025-08-15
1148596823111;2025-08-25
1148596853114;2025-08-15
1148596893114;2025-08-15
1148597063112;2025-08-15
1148597073117;2025-08-15
1148597173117;2025-08-18
1148597203109;2025-08-15
1148597213109;2025-08-15
1148597503117;2025-08-27
1148597533112;2025-08-15
1148597563109;2025-08-15
1148597573109;2025-08-15
1148597623111;2025-08-21
1148597663109;2025-09-02
1148597733108;2025-08-15
1148597833108;2025-08-15
1148597963109;2025-08-15
1148598043117;2025-08-19
1148598113117;2025-08-15
1148598113109;2025-08-15
1148598393117;2025-08-25
1148598403108;2025-08-19
1148598413109;2025-08-21
1148598493112;2025-08-20
1148598703109;2025-09-04
1148598723114;2025-08-15
1148598913117;2025-08-15
1148598933114;2025-08-15
1148599003109;2025-08-15
1148599173108;2025-08-18
1148599253114;2025-08-16
1148599263114;2025-08-31
1148599513117;2025-08-19
1148599583112;2025-08-18
1148599613117;2025-08-19
1148599693117;2025-09-11
1148599833108;2025-08-18
1148599853117;2025-08-18
1148599873115;2025-08-18
1148599913114;2025-08-18
1148599923109;2025-08-20
1148600013114;2025-08-18
1148600013117;2025-08-18
1148600143109;2025-08-20
1148600243109;2025-08-18
1148600303114;2025-08-18
1148600343109;2025-08-18
1148600373114;2025-08-18
1148600403109;2025-08-18
1148600583117;2025-08-18
1148600633112;2025-08-18
1148600963117;2025-08-22
1148600973117;2025-08-18
1148601093117;2025-08-27
1148601103114;2025-08-18
1148601133117;2025-08-21
1148601153109;2025-08-19
1148601193117;2025-08-18
1148601213114;2025-09-03
1148601213117;2025-09-03
1148601233108;2025-08-18
1148601313114;2025-08-18
1148601353114;2025-08-19
1148601483109;2025-08-18
1148601543117;2025-08-18
1148601583117;2025-09-03
1148601683117;2025-08-19
1148601723117;2025-08-28
1148601823117;2025-08-18
1148601863109;2025-08-18
1148601963114;2025-08-19
1148602043109;2025-08-19
1148602123109;2025-08-19
1148602403111;2025-08-18
1148602463109;2025-08-19
1148602573117;2025-08-19
1148602813117;2025-08-19
1148602853117;2025-09-26
1148602893117;2025-08-26
1148603013109;2025-08-19
1148603073117;2025-08-19
1148603123117;2025-08-25
1148603163111;2025-08-22
1148603253114;2025-08-19
1148603363109;2025-10-24
1148603423117;2025-08-19
1148603443117;2025-10-10
1148603483117;2025-09-01
1148603503114;2025-08-19
1148603533111;2025-08-19
1148603613117;2025-08-25
1148603623109;2025-08-20
1148603793117;2025-08-19
1148603803117;2025-08-19
1148603833117;2025-08-20
1148603963109;2025-08-19
1148603993117;2025-08-19
1148604063111;2025-08-20
1148604143115;2025-09-03
1148604143117;2025-09-03
1148604173114;2025-08-21
1148604253114;2025-08-19
1148604293117;2025-08-26
1148604313117;2025-08-19
1148704833117;2025-08-28
1148704923115;2025-08-19
1148705063114;2025-08-19
1148705223108;2025-08-19
1148705333109;2025-08-22
1148705393111;2025-08-26
1148705473117;2025-08-19
1148705513117;2025-08-19
1148705553111;2025-08-19
1148705613117;2025-10-03
1148705653114;2025-08-19
1148705813114;2025-08-19
1148705863117;2025-08-22
1148705943114;2025-08-19
1148706053114;2025-08-19
1148706213114;2025-08-20
1148706353109;2025-08-26
1148706533117;2025-08-20
1148706593109;2025-08-20
1148706603115;2025-09-17
1148706853108;2025-09-05
1148707003108;2025-09-06
1148707083117;2025-08-20
1148707123117;2025-09-11
1148707293117;2025-08-22
1148707593108;2025-08-22
1148707633108;2025-08-22
1148707833112;2025-08-20
1148707973117;2025-08-20
1148708053117;2025-08-20
1148708113117;2025-08-20
1148708113108;2025-08-20
1148708163111;2025-08-20
1148708253108;2025-08-20
1148708343114;2025-08-20
1148708353108;2025-08-22
1148708373109;2025-08-20
1148708393111;2025-08-20
1148708433114;2025-08-20
1148708563108;2025-08-20
1148708563117;2025-08-20
1148708693117;2025-08-21
1148708733109;2025-08-20
1148708963114;2025-08-20
1148708993109;2025-08-20
1148709113109;2025-09-17
1148709173109;2025-08-20
1148709393115;2025-08-20
1148709473114;2025-08-20
1148709483115;2025-08-20
1148709543117;2025-08-20
1148709583115;2025-08-20
1148709593114;2025-08-20
1148709613117;2025-08-20
1148709693111;2025-08-21
1148709803114;2025-08-22
1148709943114;2025-08-21
1148709963109;2025-08-22
1148709973114;2025-08-29
1148709983109;2025-08-21
1148710033108;2025-08-21
1148710163117;2025-08-21
1148710283117;2025-08-25
1148710283114;2025-08-25
1148710313114;2025-08-21
1148710413117;2025-08-28
1148710483117;2025-08-21
1148710513114;2025-08-26
1148710533114;2025-08-25
1148710673111;2025-08-21
1148710733112;2025-08-21
1148710753114;2025-08-21
1148710833109;2025-08-22
1148710873108;2025-08-21
1148710883109;2025-08-22
1148710973109;2025-08-21
1148711083117;2025-08-21
1148711243108;2025-08-21
1148711263108;2025-08-28
1148711313114;2025-08-21
1148711383117;2025-09-18
1148711503117;2025-08-21
1148711553109;2025-08-21
1148711653117;2025-08-21
1148711813108;2025-08-21
1148711993108;2025-08-29
1148711993117;2025-08-29
1148712113108;2025-08-21
1148712173114;2025-08-21
1148712213117;2025-11-30
1148712213111;2025-11-30
1148712243114;2025-08-22
1148712263117;2025-08-21
1148712273109;2025-08-25
1148712273117;2025-08-25
1148712293117;2025-08-29
1148712523108;2025-08-25
1148712573117;2025-08-28
1148712703109;2025-08-21
1148713083114;2025-09-18
1148713103114;2025-08-21
1148713123114;2025-08-21
1148713143117;2025-08-28
1148713143109;2025-08-28
1148713153109;2025-08-21
1148713163117;2025-08-29
1148713253117;2025-08-27
1148713323109;2025-08-22
1148713453112;2025-08-22
1148713703114;2025-08-22
1148713713117;2025-08-25
1148713753108;2025-08-22
1148713763109;2025-08-26
1148713783109;2025-09-26
1148713783115;2025-09-26
1148713893114;2025-08-22
1148713913117;2025-08-28
1148713973117;2025-08-29
1148714053117;2025-08-22
1148714073114;2025-08-22
1148714243117;2025-08-22
1148714353117;2025-08-22
1148714533109;2025-08-22
1148714613108;2025-08-22
1148714653108;2025-08-27
1148734773117;2025-08-20
1148734793108;2025-08-20
1148734803108;2025-08-20
1148734853117;2025-08-20
1148734923117;2025-08-21
1148735043117;2025-08-22
1148735113114;2025-08-22
1148735123114;2025-08-22
1148735133114;2025-08-26
1148735263114;2025-08-27
1148735343114;2025-08-26
1148735373117;2025-08-29
1148735383114;2025-08-26
1148735433114;2025-08-27
1148735503117;2025-08-28
1148735533109;2025-08-28
1148735583114;2025-08-28
1148735633111;2025-08-29
1148735673114;2025-08-29
1148735683108;2025-08-29
1148735723108;2025-08-30
1148735753109;2025-09-10
1148735813115;2025-09-02
1148735823117;2025-09-02
1148735873114;2025-09-03
1148735883117;2025-09-04
1148735893114;2025-09-03
1148735913111;2025-09-30
1148735933117;2025-09-04
1148735943117;2025-09-04
1148736003114;2025-09-04
1148736013114;2025-09-05
1148736053114;2025-09-11
1148736113117;2025-09-16
1148736223117;2025-09-09
1148736253114;2025-09-09
1148736263114;2025-09-12
1148736283114;2025-09-09
1148736353109;2025-09-10
1148736373109;2025-09-10
1148736383114;2025-09-10
1148736413114;2025-09-10
1148736523114;2025-09-11
1148736563114;2025-09-12
1148736623114;2025-09-12
1148736663114;2025-09-13
1148736683117;2025-09-13
1148736773109;2025-09-15
1148736803114;2025-09-15
1148736813114;2025-09-15
1148736833109;2025-09-16
1148736843114;2025-09-16
1148736853117;2025-09-23
1148736873117;2025-09-25
1148736963114;2025-09-17
1148737123117;2025-09-22
1148737153108;2025-09-22
1148737193115;2025-09-22
1148737203114;2025-09-22
1148737223114;2025-09-22
1148737233108;2025-09-23
1148737243111;2025-09-22
1148737253115;2025-09-25
1148737263114;2025-09-30
1148737283114;2025-09-23
1148737313117;2025-09-24
1148737343114;2025-09-24
1148737353115;2025-09-24
1148737403112;2025-09-25
1148737423114;2025-10-15
1148737473117;2025-09-25
1148737473111;2025-09-25
1148737493111;2025-09-25
1148737613109;2025-10-01
1148737643111;2025-09-29
1148737683114;2025-09-29
1148737703115;2025-09-29
1148737713117;2025-09-30
1148737723114;2025-09-30
1148737773114;2025-10-17
1148737783114;2025-09-30
1148737793114;2025-09-30
1148737813108;2025-09-30
1148737843114;2025-09-30
1148737873108;2025-09-30
1148737943117;2025-10-01
1148737953114;2025-10-01
1148737973117;2025-10-01
1148737983114;2025-10-02
1148738113117;2025-10-03
1148738213117;2025-10-06
1148738283117;2025-10-09
1148738323109;2025-10-15
1148738333117;2025-10-07
1148738343117;2025-10-08
1148738353117;2025-10-14
1148738373114;2025-10-08
1148738423114;2025-10-16
1148738473109;2025-10-09
1148738523117;2025-10-10
1148738733117;2025-10-20
1148738803114;2025-10-16
1148738853109;2025-10-16
1148739023114;2025-10-21
1148739033109;2025-10-28
1148739143114;2025-10-27
1148739163114;2025-10-22
1148739273117;2025-10-23
1148739303114;2025-12-04
1148739313117;2025-10-24
1148739393109;2025-10-27
1148739393108;2025-10-27
1148739423115;2025-10-27
1148739433117;2025-10-27
1148739463114;2025-10-27
1148739503117;2025-10-28
1148739523114;2025-11-14
1148739603117;2025-10-29
1148739613117;2025-10-29
1148739663117;2025-11-05
1148739673114;2025-10-29
1148739703114;2025-10-31
1148739713114;2025-10-29
1148739823117;2025-10-30
1148739823108;2025-10-30
1148739863117;2025-10-31
1148739883117;2025-10-31
1148739923117;2025-10-31
1148739933117;2025-10-31
1148739953117;2025-10-31
1148739993115;2025-11-03
1148740003114;2025-11-14
1148740013114;2025-11-04
1148740073117;2025-11-03
1148740113114;2025-11-04
1148740123115;2025-11-17
1148740143114;2025-11-07
1148740153114;2025-11-07
1148740203114;2025-11-05
1148740243117;2025-11-06
1148740323114;2025-11-08
1148740343114;2025-11-17
1148740353114;2025-11-10
1148740363114;2025-11-10
1148740443117;2025-11-25
1148740553114;2025-12-02
1148740573117;2025-11-12
1148740583117;2025-11-12
1148740633114;2025-11-18
1148740753114;2025-11-17
1148740783117;2025-11-18
1148740833114;2025-11-17
1148740923114;2025-11-19
1148740983111;2025-11-19
1148740983117;2025-11-19
1148741023109;2025-11-21
1148741033109;2025-11-21
1148741083117;2025-11-24
1148741183108;2025-11-26
1148741193117;2025-11-24
1148741233108;2025-11-26
1148741243117;2025-11-27
1148741303117;2025-11-26
1148741313114;2025-11-28
1148741323114;2025-11-28
1148741373114;2025-11-26
1148741433109;2025-11-26
1148741483108;2025-11-27
1148741493117;2025-11-27
1148741543109;2025-11-27
1148741553114;2025-11-27
1148741643117;2025-11-28
1148741693114;2025-12-01
1148741703114;2025-11-28
1148741733117;2025-11-28
1148741763114;2025-11-30
1148741783117;2025-12-01
1148741873117;2025-12-02
1148741963108;2025-12-03
1148741973117;2025-12-03
1148742023117;2025-12-03
1148742033117;2025-12-03
1148742073114;2025-12-05
1148742123117;2025-12-05
1148742223117;2025-12-08
1148742243117;2025-12-09
1148742253117;2025-12-11
1148742313117;2025-12-10
1148742323114;2025-12-10
1148742433114;2025-12-11
1148742443111;2025-12-16
1148742453117;2025-12-22
1148742503117;2025-12-12
1148742593115;2025-12-17
1148742613115;2025-12-15
1148742643114;2025-12-16
1148742653117;2025-12-17
1148742683115;2025-12-16
1148742783114;2025-12-17
1148742843114;2025-12-17
1148742853111;2025-12-18
1148742873117;2025-12-17
1148743033117;2025-12-22
1148743053117;2025-12-23
1148743063117;2025-12-23
1148897463114;2025-09-04
1148897523114;2025-08-22
1148897683111;2025-10-31
1148897713117;2025-08-22
1148897783109;2025-08-22
1148897813117;2025-08-22
1148897823114;2025-08-22
1148897853111;2025-08-22
1148897853117;2025-08-22
1148897933109;2025-08-22
1148898003109;2025-08-22
1148898013108;2025-08-27
1148898063111;2025-08-22
1148898113117;2025-08-25
1148898243108;2025-08-22
1148898323109;2025-08-22
1148898333117;2025-08-22
1148898343117;2025-08-25
1148898493108;2025-08-22
1148898513117;2025-08-22
1148898543117;2025-08-22
1148898563114;2025-08-22
1148898633114;2025-08-29
1148898633117;2025-08-29
1148898643108;2025-08-25
1148898793117;2025-08-23
1148898923117;2025-08-23
1148899193111;2025-08-24
1148899323114;2025-08-25
1148899383109;2025-08-24
1148899433109;2025-08-25
1148899443109;2025-08-26
1148899453117;2025-08-25
1148899463111;2025-10-15
1148899543117;2025-09-03
1148899773114;2025-08-27
1148899953114;2025-08-25
1148899953117;2025-08-25
1148899993117;2025-08-25
1148900043117;2025-08-27
1148900273114;2025-08-26
1148900323117;2025-08-25
1148900493114;2025-08-29
1148900563109;2025-08-26
1148900663108;2025-08-25
1148900673111;2025-08-25
1148900753117;2025-09-01
1148900853115;2025-08-25
1148900963117;2025-09-03
1148901023114;2025-08-25
1148901033117;2025-08-25
1148901253114;2025-09-14
1148901403117;2025-09-02
1148901483117;2025-08-25
1148901723114;2025-08-25
1148901723117;2025-08-25
1148901783114;2025-09-03
1148901783111;2025-09-03
1148901803114;2025-08-25
1148902013117;2025-08-25
1148902403115;2025-08-25
1148902513114;2025-08-25
1148902553112;2025-08-25
1148902553117;2025-08-25
1148902673117;2025-08-25
1148902673112;2025-08-25
1148902713108;2025-08-26
1148902823108;2025-08-26
1148902833117;2025-08-25
1148902983117;2025-09-01
1148903123115;2025-08-25
1148903153114;2025-08-25
1148903203112;2025-08-25
1148903203117;2025-08-25
1148903273117;2025-08-29
1148903293117;2025-09-10
1148903303117;2025-09-03
1148903383117;2025-09-15
1148903433114;2025-08-26
1148903593117;2025-08-26
1148903683112;2025-09-01
1148903733114;2025-09-17
1148903813109;2025-08-26
1148903893108;2025-08-26
1148903923109;2025-08-26
1148904043114;2025-08-27
1148904093114;2025-08-26
1148904103117;2025-08-26
1148904303111;2025-09-22
1148904323112;2025-08-26
1148904453117;2025-08-26
1148904643114;2025-08-26
1148904693108;2025-08-26
1148904803114;2025-08-26
1148904853117;2025-08-26
1148904863114;2025-08-27
1148904883117;2025-08-26
1148904903109;2025-08-26
1148904913108;2025-08-26
1148904983117;2025-08-26
1148905433117;2025-08-26
1148905483117;2025-08-28
1148905553117;2025-08-26
1148905703109;2025-08-29
1148905703117;2025-08-29
1148905743117;2025-08-28
1148905963117;2025-08-27
1148905983117;2025-08-26
1148905993117;2025-08-27
1148906033111;2025-08-26
1148906213117;2025-09-05
1148906373114;2025-08-26
1148906413114;2025-08-27
1148906433109;2025-08-26
1148906473117;2025-08-26
1148906553114;2025-08-26
1148906583109;2025-08-26
1148906603114;2025-08-26
1148906743117;2025-08-26
1148906743112;2025-08-26
1148906863114;2025-08-27
1148906913117;2025-08-26
1148906923117;2025-08-26
1148906973114;2025-08-30
1148906973109;2025-08-30
1148907003114;2025-09-29
1148907033117;2025-08-26
1148907043117;2025-08-26
1148907123114;2025-08-27
1148907143117;2025-08-27
1148907173112;2025-09-11
1148907173117;2025-09-11
1148907263117;2025-08-26
1148907343117;2025-08-26
1148907393108;2025-08-27
1148917433109;2025-08-22
1148917503111;2025-10-31
1148917523117;2025-08-22
1148917583115;2025-08-22
1148917583117;2025-08-22
1148918733117;2025-09-09
1148918733109;2025-09-09
1148918863109;2025-08-25
1148918913117;2025-08-28
1148918943117;2025-08-25
1148919013115;2025-08-26
1148919173109;2025-08-26
1148919273109;2025-08-25
1148919563109;2025-08-28
1148919813117;2025-08-27
1148919893115;2025-08-26
1148919933115;2025-09-03
1148919943109;2025-08-26
1148920033117;2025-08-30
1148920033114;2025-08-30
1148920273108;2025-08-27
1148920383117;2025-08-26
1148920383109;2025-08-26
1148920433111;2025-08-26
1148920473114;2025-08-29
1148920533109;2025-08-26
1148920883115;2025-09-14
1148920913115;2025-08-27
1148921043117;2025-08-27
1148921043109;2025-08-27
1148921093117;2025-08-27
1148921273117;2025-08-27
1148921613115;2025-08-27
1148921653117;2025-08-27
1148921893114;2025-08-28
1148921913114;2025-08-28
1148921933115;2025-08-27
1148922333117;2025-08-28
1148922443109;2025-08-28
1148922903109;2025-08-28
1148923053114;2025-08-30
1148923103114;2025-08-28
1148923363114;2025-08-28
1148923623109;2025-09-18
1148923853114;2025-08-29
1148924083108;2025-08-29
1148924083117;2025-08-29
1148924293117;2025-08-30
1148924383117;2025-08-31
1148924383108;2025-08-31
1148924393109;2025-09-01
1148924753117;2025-09-01
1148924773117;2025-09-01
1148924963117;2025-09-01
1148924973109;2025-11-07
1148924983117;2025-09-02
1148925013109;2025-09-01
1148925023109;2025-09-01
1148925043112;2025-09-01
1148925203117;2025-09-02
1148925313109;2025-09-15
1148925533109;2025-09-20
1148925863111;2025-09-02
1148925883114;2025-09-03
1148925973114;2025-09-03
1148926093109;2025-09-03
1148926253109;2025-09-03
1148926313109;2025-09-03
1148926393109;2025-09-03
1148927003109;2025-09-12
1148927233109;2025-09-08
1148947473114;2025-08-27
1148947483117;2025-08-29
1148947503115;2025-09-04
1148947543114;2025-10-10
1148947563117;2025-10-13
1148947593117;2025-11-06
1148947703117;2025-11-21
1148977553109;2025-08-26
1148977693111;2025-08-28
1148978223115;2025-09-01
1148978633117;2025-09-04
1148978643117;2025-09-04
1148978753117;2025-09-05
1148978753115;2025-09-05
1148978763117;2025-09-05
1148978763115;2025-09-05
1148979083114;2025-09-10
1148979093109;2025-09-09
1148979283115;2025-09-10
1148979523111;2025-11-14
1148979783117;2025-09-17
1148979793117;2025-09-16
1148980003109;2025-09-17
1148980443109;2025-09-23
1148980483117;2025-09-23
1148980603109;2025-09-23
1148980703117;2025-09-25
1148980813109;2025-09-25
1148981093109;2025-09-27
1148981413109;2025-09-30
1148981793109;2025-10-02
1148982363109;2025-10-10
1148982643117;2025-10-14
1148982643109;2025-10-14
1148982783112;2025-10-16
1148983533117;2025-10-27
1148983533109;2025-10-27
1148984583117;2025-10-30
1148985303111;2025-11-04
1148985413117;2025-11-05
1148986063117;2025-11-11
1148986163117;2025-11-30
1148986563109;2025-11-17
1148986783117;2025-11-18
1148986943115;2025-11-19
1148986953115;2025-11-19
1149027803108;2025-08-27
1149027993114;2025-08-28
1149028073117;2025-09-02
1149028103112;2025-08-29
1149028213108;2025-08-27
1149028303117;2025-08-27
1149028453117;2025-09-12
1149028523117;2025-08-27
1149028613114;2025-08-27
1149028713114;2025-08-27
1149028743117;2025-08-27
1149028763114;2025-08-27
1149028783114;2025-08-27
1149028803114;2025-08-27
1149028873114;2025-08-27
1149029013109;2025-08-27
1149029103109;2025-08-27
1149029133109;2025-08-27
1149029183109;2025-08-27
1149029203114;2025-08-27
1149029303114;2025-08-27
